"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.516085863113,0.516085863113403,0,44
"2","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.585652410984,0.585652410984039,0,52
"3","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.49369814992,0.49369814991951,0,89
"4","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.570812702179,0.570812702178955,0,91
"5","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.599535644054,0.599535644054413,0,93
"6","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,0,0,0,"'j'",0.619779348373,0.619779348373413,0,56
"7","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.455277621746,0.455277621746063,0,84
"8","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.518552303314,0.518552303314209,0,59
"9","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",1.15452539921,1.15452539920807,0,18
"10","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.523294150829,0.523294150829315,0,38
"11","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.505325198174,0.505325198173523,0,65
"12","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.633611619473,0.633611619472504,0,94
"13","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.514658629894,0.514658629894257,0,41
"14","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.679559230804,0.679559230804443,0,71
"15","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.412382394075,0.412382394075394,0,53
"16","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.635520517826,0.63552051782608,0,6
"17","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.541950345039,0.541950345039368,0,40
"18","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,0,0,0,"'j'",1.23104500771,1.23104500770569,0,12
"19","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,0,0,0,"'j'",1.44185328484,1.44185328483582,0,17
"20","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.591162323952,0.591162323951721,0,16
"21","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,0,0,0,"'j'",0.488837122917,0.488837122917175,0,70
"22","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.606095731258,0.606095731258392,0,67
"23","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.848092675209,0.848092675209045,0,22
"24","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.484131008387,0.484131008386612,0,90
"25","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.401729673147,0.401729673147202,0,99
"26","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.47570836544,0.475708365440369,0,97
"27","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.557168781757,0.557168781757355,0,57
"28","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.390673398972,0.390673398971558,0,64
"29","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.538302361965,0.538302361965179,0,95
"30","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.652079463005,0.652079463005066,0,4
"31","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_E_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.788170397282,0.788170397281647,0,7
"32","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['j']","Global_E_local_E.png","Vv","up_left",1,0,0,0,"'f'",0.491094321012,0.491094321012497,0,34
"33","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.51787096262,0.517870962619781,0,37
"34","Navon Task CO2015",-50,15745,19,"congruent",50,"selAttGlob","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.491062551737,0.491062551736832,0,98
"35","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.668122887611,0.668122887611389,0,5
"36","Navon Task CO2015",50,15745,19,"congruent",50,"selAttGlob","['j']","Global_I_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.465485036373,0.465485036373138,0,69
"37","Navon Task CO2015",-50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.807005405426,0.807005405426025,0,10
"38","Navon Task CO2015",50,15745,19,"congruent",-50,"selAttGlob","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.878636538982,0.878636538982391,0,19
