"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.571333408356,0.571333408355713,0,96
"2","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.607391119003,0.607391119003296,0,53
"3","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.600176930428,0.600176930427551,0,75
"4","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,0,0,0,NA,-32000,-32000,0,21
"5","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.508228898048,0.508228898048401,0,19
"6","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.397321909666,0.397321909666061,0,16
"7","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.51563179493,0.515631794929504,0,84
"8","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.50956839323,0.509568393230438,0,83
"9","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,0,0,0,"'j'",0.378689020872,0.378689020872116,0,66
"10","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.638014733791,0.638014733791351,0,59
"11","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.577189564705,0.577189564704895,0,8
"12","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.419936805964,0.419936805963516,0,29
"13","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.395364314318,0.395364314317703,0,10
"14","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.605487525463,0.605487525463104,0,4
"15","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.417344242334,0.417344242334366,0,88
"16","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.542093932629,0.542093932628632,0,67
"17","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.405688196421,0.40568819642067,0,77
"18","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.518072366714,0.518072366714478,0,38
"19","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.470086157322,0.47008615732193,0,11
"20","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_T.png","Cc","down_right",1,0,0,0,"'j'",0.401512175798,0.401512175798416,0,54
"21","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.511167407036,0.511167407035828,0,15
"22","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['f']","Global_T_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.322573900223,0.322573900222778,0,94
"23","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.438927203417,0.438927203416824,0,25
"24","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.449108392,0.449108392000198,0,85
"25","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",1.0924448967,1.092444896698,0,71
"26","Navon Task CO2015",50,15748,19,"congruent",50,"selAttLoc","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.340799242258,0.340799242258072,0,46
"27","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",1.3009032011,1.30090320110321,0,13
"28","Navon Task CO2015",50,15748,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.433016747236,0.433016747236252,0,92
"29","Navon Task CO2015",-50,15748,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.407550096512,0.407550096511841,0,5
"30","Navon Task CO2015",-50,15748,19,"congruent",50,"selAttLoc","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.388612627983,0.388612627983093,0,52
