"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.639818787575,0.639818787574768,0,5
"2","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,0,0,0,"'j'",0.327491462231,0.327491462230682,0,30
"3","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.589898645878,0.589898645877838,0,68
"4","Navon Task CO2015",-50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.330625981092,0.330625981092453,0,74
"5","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.580199062824,0.580199062824249,0,92
"6","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.393998295069,0.393998295068741,0,18
"7","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.530423283577,0.530423283576965,0,0
"8","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,0,0,0,"'j'",0.316569268703,0.316569268703461,0,13
"9","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.349501043558,0.349501043558121,0,85
"10","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.52844119072,0.528441190719604,0,57
"11","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.57235711813,0.57235711812973,0,51
"12","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.40833312273,0.408333122730255,0,99
"13","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.490965873003,0.490965873003006,0,49
"14","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.470164984465,0.470164984464645,0,35
"15","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.948280870914,0.948280870914459,0,44
"16","Navon Task CO2015",-50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.565599381924,0.565599381923676,0,41
"17","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.534986376762,0.53498637676239,0,97
"18","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.457928806543,0.45792880654335,0,70
"19","Navon Task CO2015",-50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.468075960875,0.468075960874557,0,81
"20","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.465378761292,0.465378761291504,0,77
"21","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.318842351437,0.318842351436615,0,88
"22","Navon Task CO2015",50,16153,20,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.450771808624,0.450771808624268,0,83
"23","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.440721303225,0.440721303224564,0,78
"24","Navon Task CO2015",-50,16153,20,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.335882991552,0.335882991552353,0,11
"25","Navon Task CO2015",50,16153,20,"congruent",50,"selAttGlob","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.585713982582,0.585713982582092,0,50
