"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.384647130966,0.384647130966187,0,99
"2","Navon Task CO2015",50,15760,18,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,0,0,0,"'j'",0.252974390984,0.252974390983582,0,74
"3","Navon Task CO2015",50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,0,0,0,"'j'",0.36096945405,0.360969454050064,0,90
"4","Navon Task CO2015",-50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.685502588749,0.685502588748932,0,53
"5","Navon Task CO2015",50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,0,0,0,"'j'",0.471672654152,0.471672654151917,0,40
"6","Navon Task CO2015",-50,15760,18,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.419816792011,0.419816792011261,0,27
"7","Navon Task CO2015",50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.42366117239,0.423661172389984,0,23
"8","Navon Task CO2015",50,15760,18,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,0,0,0,"'j'",0.309791624546,0.309791624546051,0,26
"9","Navon Task CO2015",-50,15760,18,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.353933930397,0.353933930397034,0,30
"10","Navon Task CO2015",50,15760,18,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,0,0,0,"'j'",0.385788321495,0.385788321495056,0,9
"11","Navon Task CO2015",-50,15760,18,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.43478935957,0.43478935956955,0,69
"12","Navon Task CO2015",50,15760,18,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.417008370161,0.417008370161057,0,24
"13","Navon Task CO2015",50,15760,18,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.492940813303,0.492940813302994,0,5
"14","Navon Task CO2015",-50,15760,18,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.46941742301,0.469417423009872,0,19
"15","Navon Task CO2015",50,15760,18,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.502724826336,0.502724826335907,0,17
