"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,0,0,0,"'j'",0.372033387423,0.372033387422562,0,27
"2","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.469437986612,0.46943798661232,0,97
"3","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.698973953724,0.698973953723907,0,32
"4","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.483135163784,0.483135163784027,0,69
"5","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.554480552673,0.55448055267334,0,12
"6","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.523063719273,0.523063719272614,0,56
"7","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.543713927269,0.543713927268982,0,91
"8","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.645945489407,0.645945489406586,0,72
"9","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,0,0,0,"'j'",0.551782369614,0.551782369613647,0,80
"10","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.575499594212,0.575499594211578,0,53
"11","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.638128697872,0.638128697872162,0,75
"12","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.427445560694,0.427445560693741,0,98
"13","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.532874822617,0.532874822616577,0,65
"14","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.498114585876,0.498114585876465,0,52
"15","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.561973214149,0.561973214149475,0,62
"16","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.428188800812,0.428188800811768,0,99
"17","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.452170222998,0.452170222997665,0,87
"18","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.581748783588,0.581748783588409,0,79
"19","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.480967998505,0.480967998504639,0,66
"20","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.536942660809,0.536942660808563,0,20
"21","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.569142460823,0.569142460823059,0,70
"22","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.451766997576,0.45176699757576,0,22
"23","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.535315155983,0.535315155982971,0,84
"24","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.46324968338,0.463249683380127,0,94
"25","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.902109742165,0.902109742164612,0,17
"26","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.396580278873,0.396580278873444,0,71
"27","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.410543978214,0.410543978214264,0,82
"28","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.444917231798,0.444917231798172,0,43
"29","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.375735044479,0.37573504447937,0,68
"30","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.480785936117,0.480785936117172,0,40
"31","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_E_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.413368314505,0.413368314504623,0,16
"32","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_E_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.397957533598,0.397957533597946,0,3
"33","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.650912761688,0.650912761688232,0,5
"34","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.580696344376,0.58069634437561,0,50
"35","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.555116534233,0.555116534233093,0,23
"36","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['j']","Global_I_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.542070567608,0.54207056760788,0,51
"37","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.51861846447,0.51861846446991,0,26
"38","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.531602919102,0.531602919101715,0,88
"39","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.550451815128,0.550451815128326,0,0
"40","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_I_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.486543148756,0.486543148756027,0,36
"41","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_O_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.526235997677,0.526235997676849,0,31
"42","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_O_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.523397088051,0.523397088050842,0,85
"43","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['j']","Global_O_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.466048181057,0.466048181056976,0,39
"44","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_O_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.425858110189,0.425858110189438,0,1
"45","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_O_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.617625415325,0.617625415325165,0,55
"46","Navon Task CO2015",50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_U_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.503407657146,0.503407657146454,0,28
"47","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_U_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.47227025032,0.472270250320435,0,89
"48","Navon Task CO2015",50,15667,18,"congruent",50,"selAttGlob","['j']","Global_U_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.500813126564,0.500813126564026,0,29
"49","Navon Task CO2015",-50,15667,18,"congruent",50,"selAttGlob","['j']","Global_U_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.501448094845,0.501448094844818,0,63
"50","Navon Task CO2015",-50,15667,18,"congruent",-50,"selAttGlob","['j']","Global_U_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.513143956661,0.513143956661224,0,76
"51","Navon Task CO2015",50,15667,18,"incongruent",-50,"selAttGlob","['f']","Global_C_local_A.png","Cv","down_right",1,1,1,0,"'f'",0.53057295084,0.530572950839996,0,48
"52","Navon Task CO2015",-50,15667,18,"incongruent",50,"selAttGlob","['f']","Global_C_local_E.png","Cv","up_left",1,1,1,0,"'f'",0.699542760849,0.699542760848999,0,19
"53","Navon Task CO2015",50,15667,18,"incongruent",50,"selAttGlob","['f']","Global_C_local_I.png","Cv","up_right",1,1,1,0,"'f'",0.588928282261,0.588928282260895,0,44
"54","Navon Task CO2015",-50,15667,18,"incongruent",50,"selAttGlob","['f']","Global_C_local_O.png","Cv","up_left",1,1,1,0,"'f'",0.570677936077,0.570677936077118,0,96
"55","Navon Task CO2015",-50,15667,18,"incongruent",-50,"selAttGlob","['f']","Global_C_local_U.png","Cv","left_right",1,1,1,0,"'f'",0.493001610041,0.493001610040665,0,21
"56","Navon Task CO2015",50,15667,18,"incongruent",50,"selAttGlob","['f']","Global_D_local_A.png","Cv","up_right",1,1,1,0,"'f'",0.717830479145,0.71783047914505,0,58
"57","Navon Task CO2015",-50,15667,18,"incongruent",-50,"selAttGlob","['f']","Global_D_local_E.png","Cv","left_right",1,1,1,0,"'f'",0.465886622667,0.465886622667313,0,9
