"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.701768577099,0.701768577098846,0,28
"2","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.507171452045,0.507171452045441,0,95
"3","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.677218854427,0.677218854427338,0,16
"4","Navon Task CO2015",-50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.561111211777,0.561111211776733,0,1
"5","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.528082430363,0.528082430362701,0,68
"6","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.518879055977,0.518879055976868,0,39
"7","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.446588456631,0.446588456630707,0,46
"8","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,0,0,0,"'j'",0.414328068495,0.414328068494797,0,44
"9","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.478163838387,0.478163838386536,0,54
"10","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.495395004749,0.495395004749298,0,53
"11","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.550409078598,0.550409078598022,0,92
"12","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.539844036102,0.539844036102295,0,63
"13","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.544375658035,0.544375658035278,0,75
"14","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.504667580128,0.504667580127716,0,98
"15","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.778968274593,0.778968274593353,0,43
"16","Navon Task CO2015",-50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.526022553444,0.526022553443909,0,50
"17","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.537287831306,0.537287831306458,0,49
"18","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.567858397961,0.567858397960663,0,94
"19","Navon Task CO2015",-50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.537040531635,0.537040531635284,0,27
"20","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.48713979125,0.487139791250229,0,61
"21","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.526461184025,0.526461184024811,0,13
"22","Navon Task CO2015",50,15388,19,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.467563986778,0.467563986778259,0,89
"23","Navon Task CO2015",50,15388,19,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.478127419949,0.478127419948578,0,37
"24","Navon Task CO2015",-50,15388,19,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.40160343051,0.401603430509567,0,88
