"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.710221767426,0.710221767425537,0,89
"2","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.686118662357,0.68611866235733,0,4
"3","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.612237215042,0.612237215042114,0,49
"4","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",1.09252893925,1.09252893924713,0,68
"5","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.671061038971,0.671061038970947,0,21
"6","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.654644370079,0.654644370079041,0,37
"7","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.783616900444,0.783616900444031,0,12
"8","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.537906765938,0.537906765937805,0,70
"9","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.523728489876,0.523728489875793,0,57
"10","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.613675057888,0.613675057888031,0,95
"11","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.548160970211,0.548160970211029,0,46
"12","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.633147120476,0.633147120475769,0,25
"13","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.60041642189,0.600416421890259,0,60
"14","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.729885876179,0.729885876178741,0,66
"15","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.582329809666,0.58232980966568,0,54
"16","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.678224682808,0.678224682807922,0,51
"17","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.772680401802,0.772680401802063,0,2
"18","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.769805371761,0.769805371761322,0,26
"19","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",1.26231312752,1.2623131275177,0,94
"20","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.708782613277,0.708782613277435,0,5
"21","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",1.66420996189,1.66420996189117,0,11
"22","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.584024906158,0.584024906158447,0,35
"23","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.634461820126,0.63446182012558,0,61
"24","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.639944314957,0.639944314956665,0,30
"25","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.664587676525,0.664587676525116,0,29
"26","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.572872519493,0.572872519493103,0,85
"27","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.593533158302,0.593533158302307,0,48
"28","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.644048511982,0.644048511981964,0,1
"29","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.626987278461,0.626987278461456,0,17
"30","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.598699808121,0.598699808120728,0,38
"31","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_E_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.554307222366,0.554307222366333,0,97
"32","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_E_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.630368828773,0.630368828773499,0,20
"33","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.702554881573,0.702554881572723,0,71
"34","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.558684289455,0.558684289455414,0,40
"35","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.603147387505,0.603147387504578,0,63
"36","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['j']","Global_I_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.571521818638,0.571521818637848,0,7
"37","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.680877864361,0.680877864360809,0,91
"38","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.702554583549,0.7025545835495,0,67
"39","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.686453044415,0.68645304441452,0,22
"40","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_I_local_U.png","Vv","up_left",1,0,0,0,"'f'",0.530009806156,0.530009806156158,0,77
"41","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_O_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.455982357264,0.455982357263565,0,34
"42","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_O_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.554681360722,0.554681360721588,0,36
"43","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['j']","Global_O_local_I.png","Vv","up_right",1,1,1,0,"'j'",1.54553723335,1.54553723335266,0,88
"44","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_O_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.659712672234,0.659712672233582,0,56
"45","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_O_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.502115011215,0.50211501121521,0,43
"46","Navon Task CO2015",50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_U_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.484622716904,0.484622716903687,0,72
"47","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_U_local_E.png","Vv","up_left",1,0,0,0,"'f'",0.486340969801,0.486340969800949,0,98
"48","Navon Task CO2015",50,16111,19,"congruent",50,"selAttLoc","['j']","Global_U_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.548420190811,0.548420190811157,0,59
"49","Navon Task CO2015",-50,16111,19,"congruent",50,"selAttLoc","['j']","Global_U_local_O.png","Vv","up_left",1,1,1,0,"'j'",1.62418043613,1.62418043613434,0,47
"50","Navon Task CO2015",-50,16111,19,"congruent",-50,"selAttLoc","['j']","Global_U_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.589106500149,0.589106500148773,0,23
"51","Navon Task CO2015",-50,16111,19,"incongruent",50,"selAttLoc","['f']","Global_A_local_C.png","Vc","up_left",1,1,1,0,"'f'",0.650021672249,0.65002167224884,0,76
"52","Navon Task CO2015",50,16111,19,"incongruent",-50,"selAttLoc","['f']","Global_A_local_D.png","Vc","down_right",1,1,1,0,"'f'",0.574988424778,0.574988424777985,0,96
"53","Navon Task CO2015",50,16111,19,"incongruent",50,"selAttLoc","['f']","Global_A_local_F.png","Vc","up_right",1,1,1,0,"'f'",0.71871727705,0.718717277050018,0,78
"54","Navon Task CO2015",-50,16111,19,"incongruent",50,"selAttLoc","['f']","Global_A_local_H.png","Vc","up_left",1,1,1,0,"'f'",0.709191143513,0.709191143512726,0,27
