"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15820,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.498761475086,0.498761475086212,0,79
"2","Navon Task CO2015",50,15820,19,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.465685665607,0.465685665607452,0,84
"3","Navon Task CO2015",50,15820,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.408294051886,0.408294051885605,0,49
"4","Navon Task CO2015",-50,15820,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.384176909924,0.384176909923553,0,35
"5","Navon Task CO2015",50,15820,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.427713394165,0.427713394165039,0,38
"6","Navon Task CO2015",-50,15820,19,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.457252442837,0.457252442836761,0,99
"7","Navon Task CO2015",50,15820,19,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.479163378477,0.479163378477097,0,29
"8","Navon Task CO2015",50,15820,19,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.550839841366,0.550839841365814,0,23
"9","Navon Task CO2015",-50,15820,19,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.637831389904,0.637831389904022,0,7
"10","Navon Task CO2015",50,15820,19,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.514914870262,0.514914870262146,0,24
"11","Navon Task CO2015",-50,15820,19,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.566720724106,0.566720724105835,0,10
