"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.481236159801,0.481236159801483,0,51
"2","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.464360415936,0.464360415935516,0,24
"3","Navon Task CO2015",50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.533891201019,0.533891201019287,0,39
"4","Navon Task CO2015",-50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.588630974293,0.588630974292755,0,99
"5","Navon Task CO2015",50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.437169641256,0.437169641256332,0,4
"6","Navon Task CO2015",-50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.791361868382,0.7913618683815,0,42
"7","Navon Task CO2015",50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.745708584785,0.745708584785461,0,2
"8","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.731001615524,0.731001615524292,0,83
"9","Navon Task CO2015",-50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.86542236805,0.865422368049622,0,90
"10","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.479739099741,0.479739099740982,0,25
"11","Navon Task CO2015",-50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.435824841261,0.43582484126091,0,27
"12","Navon Task CO2015",50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.467302262783,0.467302262783051,0,29
"13","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.588999152184,0.588999152183533,0,35
"14","Navon Task CO2015",-50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.512477219105,0.512477219104767,0,15
"15","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.473016142845,0.473016142845154,0,59
"16","Navon Task CO2015",-50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.691901743412,0.691901743412018,0,87
"17","Navon Task CO2015",50,15595,NA,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.510244190693,0.510244190692902,0,57
"18","Navon Task CO2015",50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.552731871605,0.552731871604919,0,54
"19","Navon Task CO2015",-50,15595,NA,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.546928942204,0.546928942203522,0,11
