"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,0,0,0,"'j'",2.01883625984,2.01883625984192,0,22
"2","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.706336557865,0.706336557865143,0,63
"3","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.751230716705,0.751230716705322,0,86
"4","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.648078501225,0.648078501224518,0,36
"5","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.638316392899,0.63831639289856,0,44
"6","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.561567664146,0.561567664146423,0,95
"7","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.58465886116,0.584658861160278,0,33
"8","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,0,0,0,"'j'",0.746294856071,0.746294856071472,0,80
"9","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.918470025063,0.918470025062561,0,28
"10","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",1.52541458607,1.5254145860672,0,21
"11","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,0,0,0,"'j'",1.0002052784,1.00020527839661,0,40
"12","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.898611724377,0.898611724376678,0,32
"13","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",1.13514149189,1.13514149188995,0,49
"14","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.699875116348,0.699875116348267,0,50
"15","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.568031072617,0.568031072616577,0,92
"16","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,0,0,0,"'j'",0.724695146084,0.724695146083832,0,0
"17","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.617903530598,0.617903530597687,0,51
"18","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.672305285931,0.672305285930634,0,6
"19","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.567359030247,0.567359030246735,0,54
"20","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.608125805855,0.608125805854797,0,37
"21","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_T_local_C.png","Cc","up_left",1,0,0,0,"'j'",1.36684894562,1.36684894561768,0,60
"22","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['f']","Global_T_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.965568125248,0.965568125247955,0,96
"23","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",3.018273592,3.01827359199524,0,25
"24","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.587768554688,0.5877685546875,0,65
"25","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.606880009174,0.606880009174347,0,78
"26","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['j']","Global_A_local_A.png","Vv","up_right",1,0,0,0,"'f'",0.587251126766,0.587251126766205,0,52
"27","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.614166140556,0.614166140556335,0,76
"28","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.531383097172,0.531383097171783,0,91
"29","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.648087441921,0.648087441921234,0,19
"30","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_A_local_U.png","Vv","up_left",1,0,0,0,"'f'",1.54622972012,1.54622972011566,0,61
"31","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_E_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.551392376423,0.551392376422882,0,90
"32","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_E_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.486436903477,0.486436903476715,0,66
"33","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.769361555576,0.769361555576324,0,72
"34","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",1.68967723846,1.68967723846436,0,9
"35","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",1.28642439842,1.28642439842224,0,11
"36","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['j']","Global_I_local_A.png","Vv","up_right",1,0,0,0,"'f'",1.04426121712,1.04426121711731,0,23
"37","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.600950956345,0.600950956344604,0,97
"38","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.651911258698,0.65191125869751,0,15
"39","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_I_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.759922206402,0.759922206401825,0,14
"40","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_I_local_U.png","Vv","up_left",1,0,0,0,"'f'",0.741162717342,0.741162717342377,0,67
"41","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_O_local_A.png","Vv","down_right",1,0,0,0,"'f'",1.12805628777,1.1280562877655,0,20
"42","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_O_local_E.png","Vv","up_left",1,0,0,0,"'f'",0.770090222359,0.770090222358704,0,38
"43","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['j']","Global_O_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.767017960548,0.767017960548401,0,45
"44","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_O_local_O.png","Vv","up_left",1,1,1,0,"'j'",1.4139354229,1.41393542289734,0,53
"45","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_O_local_U.png","Vv","left_right",1,0,0,0,"'f'",0.58057320118,0.580573201179504,0,85
"46","Navon Task CO2015",50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_U_local_A.png","Vv","down_right",1,0,0,0,"'f'",0.722097277641,0.722097277641296,0,1
"47","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_U_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.573960483074,0.573960483074188,0,71
"48","Navon Task CO2015",50,15556,18,"congruent",50,"selAttLoc","['j']","Global_U_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.731996774673,0.731996774673462,0,16
"49","Navon Task CO2015",-50,15556,18,"congruent",50,"selAttLoc","['j']","Global_U_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.81733071804,0.817330718040466,0,88
"50","Navon Task CO2015",-50,15556,18,"congruent",-50,"selAttLoc","['j']","Global_U_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.658579289913,0.658579289913177,0,31
"51","Navon Task CO2015",-50,15556,18,"incongruent",50,"selAttLoc","['f']","Global_A_local_C.png","Vc","up_left",1,1,1,0,"'f'",0.674992203712,0.674992203712463,0,98
"52","Navon Task CO2015",50,15556,18,"incongruent",-50,"selAttLoc","['f']","Global_A_local_D.png","Vc","down_right",1,1,1,0,"'f'",0.946408689022,0.946408689022064,0,27
"53","Navon Task CO2015",50,15556,18,"incongruent",50,"selAttLoc","['f']","Global_A_local_F.png","Vc","up_right",1,0,0,0,"'j'",0.754376173019,0.754376173019409,0,99
"54","Navon Task CO2015",-50,15556,18,"incongruent",50,"selAttLoc","['f']","Global_A_local_H.png","Vc","up_left",1,1,1,0,"'f'",0.691877901554,0.691877901554108,0,30
