"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.507842540741,0.507842540740967,0,98
"2","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.518323242664,0.518323242664337,0,93
"3","Navon Task CO2015",50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.574152946472,0.574152946472168,0,22
"4","Navon Task CO2015",-50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.480851054192,0.480851054191589,0,38
"5","Navon Task CO2015",50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.41697999835,0.416979998350143,0,43
"6","Navon Task CO2015",-50,15973,18,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.549960672855,0.549960672855377,0,34
"7","Navon Task CO2015",50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.423626571894,0.423626571893692,0,75
"8","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.614309132099,0.614309132099152,0,10
"9","Navon Task CO2015",-50,15973,18,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.471738696098,0.471738696098328,0,95
"10","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.576984584332,0.576984584331512,0,76
"11","Navon Task CO2015",-50,15973,18,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.6288408041,0.628840804100037,0,55
"12","Navon Task CO2015",50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.539215087891,0.539215087890625,0,66
"13","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.561356723309,0.561356723308563,0,19
"14","Navon Task CO2015",-50,15973,18,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.773907184601,0.77390718460083,0,50
"15","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.520515620708,0.520515620708466,0,81
"16","Navon Task CO2015",-50,15973,18,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.817391574383,0.817391574382782,0,36
"17","Navon Task CO2015",50,15973,18,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.569814622402,0.569814622402191,0,47
