"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.518901467323,0.518901467323303,0,57
"2","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.711696326733,0.711696326732635,0,41
"3","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.473828673363,0.473828673362732,0,45
"4","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.983629405499,0.983629405498505,0,80
"5","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.533950090408,0.533950090408325,0,29
"6","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.472348123789,0.472348123788834,0,40
"7","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.957794904709,0.957794904708862,0,44
"8","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.482640326023,0.482640326023102,0,30
"9","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.598485946655,0.598485946655273,0,65
"10","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.615405499935,0.61540549993515,0,74
"11","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.451480329037,0.451480329036713,0,94
"12","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.542740225792,0.542740225791931,0,32
"13","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.705090522766,0.705090522766113,0,4
"14","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.680589556694,0.680589556694031,0,88
"15","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.560977756977,0.560977756977081,0,59
"16","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.638125300407,0.63812530040741,0,56
"17","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.803525328636,0.803525328636169,0,95
"18","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.696007013321,0.696007013320923,0,11
"19","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.454607903957,0.454607903957367,0,49
"20","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.755710959435,0.755710959434509,0,1
"21","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.577885329723,0.577885329723358,0,27
"22","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.669021785259,0.669021785259247,0,22
"23","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.497633039951,0.497633039951324,0,79
"24","Navon Task CO2015",-50,15466,18,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.53335750103,0.533357501029968,0,92
"25","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.71902346611,0.719023466110229,0,62
"26","Navon Task CO2015",50,15466,18,"congruent",50,"selAttGlob","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.610368967056,0.610368967056274,0,81
"27","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.443360894918,0.443360894918442,0,71
"28","Navon Task CO2015",50,15466,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.617548167706,0.617548167705536,0,37
"29","Navon Task CO2015",-50,15466,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.610091209412,0.610091209411621,0,53
