"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,0,0,0,"'j'",0.421516627073,0.421516627073288,0,82
"2","Navon Task CO2015",50,15763,18,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,0,0,0,"'j'",0.512113928795,0.512113928794861,0,80
"3","Navon Task CO2015",50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.489256680012,0.489256680011749,0,20
"4","Navon Task CO2015",-50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.426408737898,0.426408737897873,0,97
"5","Navon Task CO2015",50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.654088139534,0.654088139533997,0,27
"6","Navon Task CO2015",-50,15763,18,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.508043825626,0.508043825626373,0,69
"7","Navon Task CO2015",50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.702100515366,0.702100515365601,0,77
"8","Navon Task CO2015",50,15763,18,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.501046180725,0.501046180725098,0,46
"9","Navon Task CO2015",-50,15763,18,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.460947185755,0.460947185754776,0,42
"10","Navon Task CO2015",50,15763,18,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.546387195587,0.546387195587158,0,95
"11","Navon Task CO2015",-50,15763,18,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.54797065258,0.547970652580261,0,66
"12","Navon Task CO2015",50,15763,18,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.597541332245,0.597541332244873,0,35
"13","Navon Task CO2015",50,15763,18,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.4320063591,0.432006359100342,0,67
"14","Navon Task CO2015",-50,15763,18,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.583710849285,0.583710849285126,0,94
"15","Navon Task CO2015",50,15763,18,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.486313194036,0.486313194036484,0,44
