"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.597491621971,0.59749162197113,0,7
"2","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.374369412661,0.374369412660599,0,63
"3","Navon Task CO2015",50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.426382184029,0.426382184028625,0,84
"4","Navon Task CO2015",-50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.573092103004,0.573092103004456,0,87
"5","Navon Task CO2015",50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.432254314423,0.432254314422607,0,56
"6","Navon Task CO2015",-50,15949,19,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.671476960182,0.67147696018219,0,76
"7","Navon Task CO2015",50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.317324757576,0.317324757575989,0,96
"8","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.464269369841,0.464269369840622,0,58
"9","Navon Task CO2015",-50,15949,19,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.467422783375,0.467422783374786,0,51
"10","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.536467909813,0.536467909812927,0,88
"11","Navon Task CO2015",-50,15949,19,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.788086354733,0.788086354732513,0,27
"12","Navon Task CO2015",50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.604451954365,0.604451954364777,0,62
"13","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.443724751472,0.443724751472473,0,61
"14","Navon Task CO2015",-50,15949,19,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.486128985882,0.486128985881805,0,99
"15","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.615514874458,0.615514874458313,0,8
"16","Navon Task CO2015",-50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.494671821594,0.494671821594238,0,95
"17","Navon Task CO2015",50,15949,19,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.550025701523,0.550025701522827,0,25
"18","Navon Task CO2015",50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.547323226929,0.547323226928711,0,45
"19","Navon Task CO2015",-50,15949,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.766686856747,0.766686856746674,0,48
