"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,16219,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.881326794624,0.881326794624329,0,1
"2","Navon Task CO2015",50,16219,19,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.728932380676,0.72893238067627,0,13
"3","Navon Task CO2015",50,16219,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.49552962184,0.495529621839523,0,84
"4","Navon Task CO2015",-50,16219,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.355080336332,0.355080336332321,0,95
"5","Navon Task CO2015",50,16219,19,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,0,0,0,"'j'",0.382119387388,0.382119387388229,0,79
"6","Navon Task CO2015",-50,16219,19,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.619513452053,0.61951345205307,0,43
"7","Navon Task CO2015",50,16219,19,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,0,0,0,"'j'",0.407914638519,0.407914638519287,0,68
"8","Navon Task CO2015",50,16219,19,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.614130616188,0.614130616188049,0,11
"9","Navon Task CO2015",-50,16219,19,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.427791446447,0.427791446447372,0,24
"10","Navon Task CO2015",50,16219,19,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.544124960899,0.544124960899353,0,40
"11","Navon Task CO2015",-50,16219,19,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.397907882929,0.397907882928848,0,67
