"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.602393209934,0.602393209934235,0,89
"2","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.658108830452,0.658108830451965,0,37
"3","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.751591861248,0.751591861248016,0,21
"4","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.661502599716,0.661502599716187,0,61
"5","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.746649324894,0.746649324893951,0,55
"6","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.532022595406,0.532022595405579,0,98
"7","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.50702804327,0.507028043270111,0,67
"8","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.613005876541,0.613005876541138,0,86
"9","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.582185864449,0.582185864448547,0,18
"10","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.867630839348,0.867630839347839,0,66
"11","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.547216296196,0.547216296195984,0,8
"12","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.580395162106,0.58039516210556,0,90
"13","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.65253663063,0.652536630630493,0,51
"14","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.730907797813,0.730907797813416,0,20
"15","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.654014825821,0.654014825820923,0,34
"16","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.611995458603,0.611995458602905,0,33
"17","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.676492631435,0.676492631435394,0,70
"18","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.66411370039,0.664113700389862,0,14
"19","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.520833551884,0.520833551883698,0,17
"20","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.516899466515,0.516899466514587,0,40
"21","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.637548565865,0.637548565864563,0,62
"22","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.597952604294,0.597952604293823,0,96
"23","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.602339267731,0.602339267730713,0,45
"24","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.63792693615,0.637926936149597,0,31
"25","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.503147959709,0.503147959709167,0,48
"26","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.668047130108,0.66804713010788,0,77
"27","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.605095744133,0.605095744132996,0,4
"28","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.566115915775,0.566115915775299,0,59
"29","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.616534769535,0.616534769535065,0,72
"30","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.612136542797,0.612136542797089,0,81
"31","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_E_local_A.png","Vv","down_right",1,0,0,0,"'f'",0.559293270111,0.559293270111084,0,10
"32","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_E_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.566761493683,0.566761493682861,0,36
"33","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.512703537941,0.512703537940979,0,99
"34","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.758376061916,0.758376061916351,0,88
"35","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.719418764114,0.71941876411438,0,15
"36","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['j']","Global_I_local_A.png","Vv","up_right",1,1,1,0,"'j'",1.50197732449,1.50197732448578,0,76
"37","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.654704451561,0.654704451560974,0,56
"38","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.542525410652,0.542525410652161,0,93
"39","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_I_local_O.png","Vv","left_right",1,0,0,0,"'f'",0.761470556259,0.761470556259155,0,60
"40","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_I_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.689366519451,0.689366519451141,0,13
"41","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_O_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.673905014992,0.67390501499176,0,73
"42","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_O_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.793260931969,0.793260931968689,0,74
"43","Navon Task CO2015",50,16870,18,"congruent",50,"selAttGlob","['j']","Global_O_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.471108287573,0.471108287572861,0,5
"44","Navon Task CO2015",-50,16870,18,"congruent",50,"selAttGlob","['j']","Global_O_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.646336078644,0.646336078643799,0,87
"45","Navon Task CO2015",-50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_O_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.536446332932,0.536446332931519,0,3
"46","Navon Task CO2015",50,16870,18,"congruent",-50,"selAttGlob","['j']","Global_U_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.528091192245,0.528091192245483,0,79
