"","expversion","xPos","participant","age","congruence","yPos","cond","corrAns","stimFile","condition","location","n","acc_mean","acc_raw","acc_std","resp_raw","rt_mean","rt_raw","rt_std","order"
"1","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.61350363493,0.613503634929657,0,92
"2","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_C_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.703690350056,0.703690350055695,0,63
"3","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.590575039387,0.590575039386749,0,12
"4","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.583693146706,0.583693146705627,0,14
"5","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_C_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.692897558212,0.69289755821228,0,6
"6","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_D_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.562798559666,0.56279855966568,0,2
"7","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_D_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.505926728249,0.505926728248596,0,31
"8","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_D_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.614346563816,0.614346563816071,0,13
"9","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_D_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.567732095718,0.567732095718384,0,19
"10","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_D_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.661549925804,0.661549925804138,0,48
"11","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_F_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.529705584049,0.529705584049225,0,15
"12","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_F_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.423103630543,0.423103630542755,0,21
"13","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_F_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.537201881409,0.537201881408691,0,73
"14","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_F_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.535406172276,0.535406172275543,0,40
"15","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_F_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.596044242382,0.59604424238205,0,41
"16","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_C.png","Cc","left_right",1,1,1,0,"'f'",0.697135210037,0.697135210037231,0,71
"17","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_H_local_D.png","Cc","up_right",1,1,1,0,"'f'",0.555352926254,0.555352926254272,0,39
"18","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_F.png","Cc","down_right",1,1,1,0,"'f'",0.656924962997,0.656924962997437,0,9
"19","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_H.png","Cc","left_right",1,1,1,0,"'f'",0.64643907547,0.646439075469971,0,68
"20","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_H_local_T.png","Cc","down_right",1,1,1,0,"'f'",0.533250629902,0.533250629901886,0,30
"21","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_T_local_C.png","Cc","up_left",1,1,1,0,"'f'",0.73176240921,0.731762409210205,0,18
"22","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['f']","Global_T_local_D.png","Cc","down_right",1,1,1,0,"'f'",0.614854097366,0.614854097366333,0,97
"23","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_T_local_F.png","Cc","up_right",1,1,1,0,"'f'",0.454649269581,0.454649269580841,0,35
"24","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['f']","Global_T_local_H.png","Cc","up_left",1,1,1,0,"'f'",0.696080446243,0.696080446243286,0,44
"25","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['f']","Global_T_local_T.png","Cc","up_right",1,1,1,0,"'f'",0.566254258156,0.566254258155823,0,24
"26","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['j']","Global_A_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.545542120934,0.545542120933533,0,4
"27","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.751531362534,0.751531362533569,0,51
"28","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.618170022964,0.618170022964478,0,0
"29","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_A_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.565219342709,0.565219342708588,0,74
"30","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['j']","Global_A_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.681441009045,0.681441009044647,0,43
"31","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_E_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.585620284081,0.585620284080505,0,11
"32","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['j']","Global_E_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.5662727952,0.566272795200348,0,8
"33","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['j']","Global_E_local_I.png","Vv","up_right",1,1,1,0,"'j'",0.527394413948,0.527394413948059,0,84
"34","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['j']","Global_E_local_O.png","Vv","up_left",1,1,1,0,"'j'",0.606622099876,0.606622099876404,0,79
"35","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_E_local_U.png","Vv","left_right",1,1,1,0,"'j'",0.670197725296,0.670197725296021,0,5
"36","Navon Task CO2015",50,15538,19,"congruent",50,"selAttLoc","['j']","Global_I_local_A.png","Vv","up_right",1,1,1,0,"'j'",0.535585284233,0.535585284233093,0,54
"37","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_E.png","Vv","left_right",1,1,1,0,"'j'",0.604404628277,0.604404628276825,0,67
"38","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_I.png","Vv","down_right",1,1,1,0,"'j'",0.580354690552,0.580354690551758,0,60
"39","Navon Task CO2015",-50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_I_local_O.png","Vv","left_right",1,1,1,0,"'j'",0.544060587883,0.544060587882996,0,86
"40","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['j']","Global_I_local_U.png","Vv","up_left",1,1,1,0,"'j'",0.579565763474,0.579565763473511,0,7
"41","Navon Task CO2015",50,15538,19,"congruent",-50,"selAttLoc","['j']","Global_O_local_A.png","Vv","down_right",1,1,1,0,"'j'",0.564254939556,0.564254939556122,0,55
"42","Navon Task CO2015",-50,15538,19,"congruent",50,"selAttLoc","['j']","Global_O_local_E.png","Vv","up_left",1,1,1,0,"'j'",0.558805286884,0.558805286884308,0,93
