xPos;participant;gender;age;congruence;yPos;cond;corrAns;stimFile;condition;location;n;acc_mean;acc_raw;acc_std;resp_raw;rt_mean;rt_raw;rt_std;order
-50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_C_local_C.png;Cc;left_right;1;1;1;0;'f';0,459461421;0,459461421;0;92
50;12124;F;19;congruent;50;selAttGlob;['f'];Global_C_local_D.png;Cc;up_right;1;1;1;0;'f';0,675802827;0,675802827;0;13
50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_C_local_F.png;Cc;down_right;1;1;1;0;'f';0,623492599;0,623492599;0;90
-50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_C_local_H.png;Cc;left_right;1;1;1;0;'f';0,51963985;0,51963985;0;31
50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_C_local_T.png;Cc;down_right;1;1;1;0;'f';0,457606107;0,457606107;0;28
-50;12124;F;19;congruent;50;selAttGlob;['f'];Global_D_local_C.png;Cc;up_left;1;1;1;0;'f';1,100683808;1,100683808;0;86
50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_D_local_D.png;Cc;down_right;1;1;1;0;'f';1,047562003;1,047562003;0;0
50;12124;F;19;congruent;50;selAttGlob;['f'];Global_D_local_F.png;Cc;up_right;1;1;1;0;'f';0,506516933;0,506516933;0;61
-50;12124;F;19;congruent;50;selAttGlob;['f'];Global_D_local_H.png;Cc;up_left;1;0;0;0;'j';0,42005226;0,42005226;0;45
50;12124;F;19;congruent;50;selAttGlob;['f'];Global_D_local_T.png;Cc;up_right;1;1;1;0;'f';0,40351668;0,40351668;0;21
-50;12124;F;19;congruent;50;selAttGlob;['f'];Global_F_local_C.png;Cc;up_left;1;0;0;0;'j';0,594103575;0,594103575;0;87
50;12124;F;19;congruent;-50;selAttGlob;['f'];Global_F_local_D.png;Cc;down_right;1;1;1;0;'f';0,602796495;0,602796495;0;94
50;12124;F;19;congruent;50;selAttGlob;['f'];Global_F_local_F.png;Cc;up_right;1;1;1;0;'f';0,442101479;0,442101479;0;23
-50;12124;F;19;congruent;50;selAttGlob;['f'];Global_F_local_H.png;Cc;up_left;1;1;1;0;'f';0,6190238;0,6190238;0;4
