xPos;participant;gender;age;congruence;yPos;cond;corrAns;stimFile;condition;location;n;acc_mean;acc_raw;acc_std;resp_raw;rt_mean;rt_raw;rt_std;order
-50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_C_local_C.png;Cc;left_right;1;1;1;0;'f';0,847039402;0,847039402;0;43
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_C_local_D.png;Cc;up_right;1;1;1;0;'f';0,590332031;0,590332031;0;30
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_C_local_F.png;Cc;down_right;1;1;1;0;'f';0,538026094;0,538026094;0;5
-50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_C_local_H.png;Cc;left_right;1;1;1;0;'f';0,555735409;0,555735409;0;80
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_C_local_T.png;Cc;down_right;1;1;1;0;'f';0,635638297;0,635638297;0;65
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_D_local_C.png;Cc;up_left;1;1;1;0;'f';0,703303933;0,703303933;0;70
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_D_local_D.png;Cc;down_right;1;1;1;0;'f';0,522226393;0,522226393;0;85
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_D_local_F.png;Cc;up_right;1;0;0;0;'j';0,477738529;0,477738529;0;9
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_D_local_H.png;Cc;up_left;1;1;1;0;'f';0,772775948;0,772775948;0;50
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_D_local_T.png;Cc;up_right;1;1;1;0;'f';0,608027458;0,608027458;0;96
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_F_local_C.png;Cc;up_left;1;0;0;0;'j';0,549219728;0,549219728;0;68
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_F_local_D.png;Cc;down_right;1;1;1;0;'f';0,512461603;0,512461603;0;32
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_F_local_F.png;Cc;up_right;1;1;1;0;'f';0,588914752;0,588914752;0;8
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_F_local_H.png;Cc;up_left;1;1;1;0;'f';0,465889722;0,465889722;0;14
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_F_local_T.png;Cc;up_right;1;1;1;0;'f';0,61515528;0,61515528;0;22
-50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_H_local_C.png;Cc;left_right;1;1;1;0;'f';2,992745399;2,992745399;0;28
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_H_local_D.png;Cc;up_right;1;1;1;0;'f';0,486183017;0,486183017;0;17
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_H_local_F.png;Cc;down_right;1;1;1;0;'f';0,495792836;0,495792836;0;36
-50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_H_local_H.png;Cc;left_right;1;1;1;0;'f';0,437238365;0,437238365;0;12
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_H_local_T.png;Cc;down_right;1;1;1;0;'f';0,542617977;0,542617977;0;27
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_T_local_C.png;Cc;up_left;1;1;1;0;'f';0,658815801;0,658815801;0;39
50;12154;F;19;congruent;-50;selAttLoc;['f'];Global_T_local_D.png;Cc;down_right;1;1;1;0;'f';0,704526603;0,704526603;0;11
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_T_local_F.png;Cc;up_right;1;1;1;0;'f';0,627601683;0,627601683;0;64
-50;12154;F;19;congruent;50;selAttLoc;['f'];Global_T_local_H.png;Cc;up_left;1;1;1;0;'f';0,636386812;0,636386812;0;57
50;12154;F;19;congruent;50;selAttLoc;['f'];Global_T_local_T.png;Cc;up_right;1;1;1;0;'f';0,467230201;0,467230201;0;91
50;12154;F;19;congruent;50;selAttLoc;['j'];Global_A_local_A.png;Vv;up_right;1;1;1;0;'j';0,546351075;0,546351075;0;88
-50;12154;F;19;congruent;-50;selAttLoc;['j'];Global_A_local_E.png;Vv;left_right;1;1;1;0;'j';0,425202847;0,425202847;0;2
50;12154;F;19;congruent;-50;selAttLoc;['j'];Global_A_local_I.png;Vv;down_right;1;1;1;0;'j';0,535897672;0,535897672;0;24
-50;12154;F;19;congruent;-50;selAttLoc;['j'];Global_A_local_O.png;Vv;left_right;1;1;1;0;'j';0,718425334;0,718425333;0;44
-50;12154;F;19;congruent;50;selAttLoc;['j'];Global_A_local_U.png;Vv;up_left;1;1;1;0;'j';0,577181458;0,577181458;0;90
