xPos;participant;gender;age;congruence;yPos;cond;corrAns;stimFile;condition;location;n;acc_mean;acc_raw;acc_std;resp_raw;rt_mean;rt_raw;rt_std;order
-50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_C_local_C.png;Cc;left_right;1;0;0;0;'j';0,2267005;0,2267005;0;78
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_C_local_D.png;Cc;up_right;1;1;1;0;'f';0,575621426;0,575621426;0;39
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_C_local_F.png;Cc;down_right;1;0;0;0;'j';0,408340663;0,408340663;0;67
-50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_C_local_H.png;Cc;left_right;1;0;0;0;'j';0,462566644;0,462566644;0;51
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_C_local_T.png;Cc;down_right;1;0;0;0;'j';0,365763336;0,365763336;0;66
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_D_local_C.png;Cc;up_left;1;1;1;0;'f';0,578789413;0,578789413;0;14
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_D_local_D.png;Cc;down_right;1;0;0;0;'j';0,285847813;0,285847813;0;79
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_D_local_F.png;Cc;up_right;1;0;0;0;'j';0,327994406;0,327994406;0;11
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_D_local_H.png;Cc;up_left;1;1;1;0;'f';0,249475673;0,249475673;0;82
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_D_local_T.png;Cc;up_right;1;0;0;0;'j';0,287707418;0,287707418;0;90
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_F_local_C.png;Cc;up_left;1;1;1;0;'f';0,398784041;0,398784041;0;10
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_F_local_D.png;Cc;down_right;1;1;1;0;'f';0,353271127;0,353271127;0;76
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_F_local_F.png;Cc;up_right;1;0;0;0;'j';0,347248018;0,347248018;0;98
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_F_local_H.png;Cc;up_left;1;1;1;0;'f';0,333115369;0,333115369;0;93
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_F_local_T.png;Cc;up_right;1;1;1;0;'f';0,458525956;0,458525956;0;4
-50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_H_local_C.png;Cc;left_right;1;1;1;0;'f';0,13979879;0,13979879;0;89
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_H_local_D.png;Cc;up_right;1;0;0;0;'j';0,3087928;0,3087928;0;33
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_H_local_F.png;Cc;down_right;1;1;1;0;'f';0,360699981;0,360699981;0;13
-50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_H_local_H.png;Cc;left_right;1;1;1;0;'f';0,30856204;0,30856204;0;52
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_H_local_T.png;Cc;down_right;1;0;0;0;'j';0,244012713;0,244012713;0;77
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_T_local_C.png;Cc;up_left;1;1;1;0;'f';0,488526672;0,488526672;0;68
50;11977;F;18;congruent;-50;selAttGlob;['f'];Global_T_local_D.png;Cc;down_right;1;1;1;0;'f';0,485217988;0,485217988;0;48
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_T_local_F.png;Cc;up_right;1;1;1;0;'f';0,433786213;0,433786213;0;44
-50;11977;F;18;congruent;50;selAttGlob;['f'];Global_T_local_H.png;Cc;up_left;1;1;1;0;'f';0,483353078;0,483353078;0;8
50;11977;F;18;congruent;50;selAttGlob;['f'];Global_T_local_T.png;Cc;up_right;1;0;0;0;'j';0,333180934;0,333180934;0;91
50;11977;F;18;congruent;50;selAttGlob;['j'];Global_A_local_A.png;Vv;up_right;1;1;1;0;'j';0,350078642;0,350078642;0;75
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_A_local_E.png;Vv;left_right;1;0;0;0;'f';0,188085392;0,188085392;0;15
50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_A_local_I.png;Vv;down_right;1;0;0;0;'f';0,278387517;0,278387517;0;85
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_A_local_O.png;Vv;left_right;1;1;1;0;'j';0,327594817;0,327594817;0;83
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_A_local_U.png;Vv;up_left;1;0;0;0;'f';0,3274647;0,3274647;0;59
50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_E_local_A.png;Vv;down_right;1;1;1;0;'j';0,31757009;0,31757009;0;19
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_E_local_E.png;Vv;up_left;1;1;1;0;'j';0,364857852;0,364857852;0;58
50;11977;F;18;congruent;50;selAttGlob;['j'];Global_E_local_I.png;Vv;up_right;1;1;1;0;'j';0,375402689;0,375402689;0;80
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_E_local_O.png;Vv;up_left;1;1;1;0;'j';0,453514248;0,453514248;0;57
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_E_local_U.png;Vv;left_right;1;1;1;0;'j';0,490185648;0,490185648;0;40
50;11977;F;18;congruent;50;selAttGlob;['j'];Global_I_local_A.png;Vv;up_right;1;1;1;0;'j';0,389255583;0,389255583;0;74
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_I_local_E.png;Vv;left_right;1;0;0;0;'f';0,691783607;0,691783607;0;46
50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_I_local_I.png;Vv;down_right;1;0;0;0;'f';0,192775294;0,192775294;0;81
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_I_local_O.png;Vv;left_right;1;1;1;0;'j';0,465257227;0,465257227;0;9
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_I_local_U.png;Vv;up_left;1;1;1;0;'j';0,511246204;0,511246204;0;25
50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_O_local_A.png;Vv;down_right;1;0;0;0;'f';0,407033265;0,407033265;0;41
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_O_local_E.png;Vv;up_left;1;1;1;0;'j';0,297598064;0,297598064;0;65
50;11977;F;18;congruent;50;selAttGlob;['j'];Global_O_local_I.png;Vv;up_right;1;0;0;0;'f';0,357555479;0,357555479;0;63
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_O_local_O.png;Vv;up_left;1;0;0;0;'f';0,285851449;0,285851449;0;7
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_O_local_U.png;Vv;left_right;1;0;0;0;'f';0,361676961;0,361676961;0;45
50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_U_local_A.png;Vv;down_right;1;1;1;0;'j';0,366305292;0,366305292;0;17
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_U_local_E.png;Vv;up_left;1;1;1;0;'j';0,323750138;0,323750138;0;21
50;11977;F;18;congruent;50;selAttGlob;['j'];Global_U_local_I.png;Vv;up_right;1;1;1;0;'j';0,416547179;0,416547179;0;30
-50;11977;F;18;congruent;50;selAttGlob;['j'];Global_U_local_O.png;Vv;up_left;1;1;1;0;'j';0,353503555;0,353503555;0;35
-50;11977;F;18;congruent;-50;selAttGlob;['j'];Global_U_local_U.png;Vv;left_right;1;1;1;0;'j';0,417485088;0,417485088;0;34
50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_C_local_A.png;Cv;down_right;1;1;1;0;'f';0,396430492;0,396430492;0;26
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_C_local_E.png;Cv;up_left;1;1;1;0;'f';0,510170221;0,510170221;0;61
50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_C_local_I.png;Cv;up_right;1;0;0;0;'j';0,311282098;0,311282098;0;54
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_C_local_O.png;Cv;up_left;1;1;1;0;'f';0,312611669;0,312611669;0;6
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_C_local_U.png;Cv;left_right;1;1;1;0;'f';0,365977198;0,365977198;0;29
50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_D_local_A.png;Cv;up_right;1;1;1;0;'f';0,458534569;0,458534569;0;70
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_D_local_E.png;Cv;left_right;1;1;1;0;'f';0,320528835;0,320528835;0;92
50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_D_local_I.png;Cv;down_right;1;1;1;0;'f';0,519001484;0,519001484;0;2
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_D_local_O.png;Cv;left_right;1;0;0;0;'j';0,229718521;0,229718521;0;87
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_D_local_U.png;Cv;up_left;1;1;1;0;'f';0,406511515;0,406511515;0;72
50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_F_local_A.png;Cv;up_right;1;0;0;0;'j';0,42240873;0,42240873;0;0
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_F_local_E.png;Cv;left_right;1;1;1;0;'f';0,414549857;0,414549857;0;50
50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_F_local_I.png;Cv;down_right;1;1;1;0;'f';0,666109264;0,666109264;0;38
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_F_local_O.png;Cv;left_right;1;1;1;0;'f';0,36905846;0,36905846;0;20
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_F_local_U.png;Cv;up_left;1;1;1;0;'f';0,371972829;0,371972829;0;56
50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_H_local_A.png;Cv;down_right;1;1;1;0;'f';0,400473505;0,400473505;0;23
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_H_local_E.png;Cv;up_left;1;1;1;0;'f';0,500724852;0,500724852;0;36
50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_H_local_I.png;Cv;up_right;1;1;1;0;'f';0,497765124;0,497765124;0;71
-50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_H_local_O.png;Cv;up_left;1;0;0;0;'j';0,408891231;0,408891231;0;37
-50;11977;F;18;incongruent;-50;selAttGlob;['f'];Global_H_local_U.png;Cv;left_right;1;1;1;0;'f';0,504827142;0,504827142;0;18
50;11977;F;18;incongruent;50;selAttGlob;['f'];Global_T_local_A.png;Cv;up_right;1;1;1;0;'f';0,367573947;0,367573947;0;64
