xPos;participant;gender;age;congruence;yPos;cond;corrAns;stimFile;condition;location;n;acc_mean;acc_raw;acc_std;resp_raw;rt_mean;rt_raw;rt_std;order
-50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_C_local_C.png;Cc;left_right;1;1;1;0;'f';0,530848265;0,530848265;0;17
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_C_local_D.png;Cc;up_right;1;1;1;0;'f';0,586416185;0,586416185;0;23
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_C_local_F.png;Cc;down_right;1;1;1;0;'f';0,51148963;0,51148963;0;62
-50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_C_local_H.png;Cc;left_right;1;1;1;0;'f';0,472267687;0,472267687;0;19
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_C_local_T.png;Cc;down_right;1;1;1;0;'f';0,546424925;0,546424925;0;69
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_D_local_C.png;Cc;up_left;1;1;1;0;'f';0,397021949;0,397021949;0;64
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_D_local_D.png;Cc;down_right;1;1;1;0;'f';0,446849853;0,446849853;0;2
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_D_local_F.png;Cc;up_right;1;1;1;0;'f';0,435790628;0,435790628;0;54
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_D_local_H.png;Cc;up_left;1;1;1;0;'f';0,596384883;0,596384883;0;36
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_D_local_T.png;Cc;up_right;1;1;1;0;'f';0,341788054;0,341788054;0;26
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_F_local_C.png;Cc;up_left;1;1;1;0;'f';0,411232889;0,411232889;0;40
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_F_local_D.png;Cc;down_right;1;1;1;0;'f';1,012719512;1,012719512;0;15
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_F_local_F.png;Cc;up_right;1;1;1;0;'f';0,566819489;0,566819489;0;74
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_F_local_H.png;Cc;up_left;1;1;1;0;'f';0,429932773;0,429932773;0;85
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_F_local_T.png;Cc;up_right;1;1;1;0;'f';0,520341933;0,520341933;0;6
-50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_H_local_C.png;Cc;left_right;1;1;1;0;'f';0,500582993;0,500582993;0;70
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_H_local_D.png;Cc;up_right;1;1;1;0;'f';0,461015791;0,461015791;0;93
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_H_local_F.png;Cc;down_right;1;1;1;0;'f';0,389537901;0,389537901;0;90
-50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_H_local_H.png;Cc;left_right;1;1;1;0;'f';0,570924342;0,570924342;0;63
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_H_local_T.png;Cc;down_right;1;1;1;0;'f';0,407855034;0,407855034;0;82
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_T_local_C.png;Cc;up_left;1;1;1;0;'f';1,913311958;1,913311958;0;0
50;11335;M;21;congruent;-50;selAttGlob;['f'];Global_T_local_D.png;Cc;down_right;1;1;1;0;'f';0,475394607;0,475394607;0;87
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_T_local_F.png;Cc;up_right;1;1;1;0;'f';0,385407507;0,385407507;0;75
-50;11335;M;21;congruent;50;selAttGlob;['f'];Global_T_local_H.png;Cc;up_left;1;1;1;0;'f';0,456925154;0,456925154;0;4
50;11335;M;21;congruent;50;selAttGlob;['f'];Global_T_local_T.png;Cc;up_right;1;1;1;0;'f';0,961228967;0,961228967;0;29
50;11335;M;21;congruent;50;selAttGlob;['j'];Global_A_local_A.png;Vv;up_right;1;1;1;0;'j';0,598080635;0,598080635;0;1
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_A_local_E.png;Vv;left_right;1;1;1;0;'j';0,510958552;0,510958552;0;48
50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_A_local_I.png;Vv;down_right;1;1;1;0;'j';0,447817564;0,447817564;0;84
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_A_local_O.png;Vv;left_right;1;1;1;0;'j';0,492773175;0,492773175;0;59
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_A_local_U.png;Vv;up_left;1;1;1;0;'j';0,525797248;0,525797248;0;37
50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_E_local_A.png;Vv;down_right;1;1;1;0;'j';0,660354912;0,660354912;0;7
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_E_local_E.png;Vv;up_left;1;1;1;0;'j';0,481313378;0,481313378;0;71
50;11335;M;21;congruent;50;selAttGlob;['j'];Global_E_local_I.png;Vv;up_right;1;1;1;0;'j';0,555170953;0,555170953;0;67
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_E_local_O.png;Vv;up_left;1;1;1;0;'j';0,574191332;0,574191332;0;3
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_E_local_U.png;Vv;left_right;1;1;1;0;'j';0,607589483;0,607589483;0;5
50;11335;M;21;congruent;50;selAttGlob;['j'];Global_I_local_A.png;Vv;up_right;1;1;1;0;'j';0,439472079;0,439472079;0;91
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_I_local_E.png;Vv;left_right;1;1;1;0;'j';0,517093182;0,517093182;0;97
50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_I_local_I.png;Vv;down_right;1;1;1;0;'j';0,569499791;0,569499791;0;78
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_I_local_O.png;Vv;left_right;1;1;1;0;'j';0,583503842;0,583503842;0;31
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_I_local_U.png;Vv;up_left;1;1;1;0;'j';0,454825878;0,454825878;0;92
50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_O_local_A.png;Vv;down_right;1;1;1;0;'j';0,464543283;0,464543283;0;83
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_O_local_E.png;Vv;up_left;1;1;1;0;'j';0,838716447;0,838716447;0;72
50;11335;M;21;congruent;50;selAttGlob;['j'];Global_O_local_I.png;Vv;up_right;1;1;1;0;'j';0,549111843;0,549111843;0;52
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_O_local_O.png;Vv;up_left;1;1;1;0;'j';0,529814065;0,529814065;0;38
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_O_local_U.png;Vv;left_right;1;1;1;0;'j';0,574661434;0,574661434;0;42
50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_U_local_A.png;Vv;down_right;1;1;1;0;'j';0,540646851;0,540646851;0;13
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_U_local_E.png;Vv;up_left;1;1;1;0;'j';0,587554097;0,587554097;0;79
50;11335;M;21;congruent;50;selAttGlob;['j'];Global_U_local_I.png;Vv;up_right;1;1;1;0;'j';0,688712299;0,688712299;0;43
-50;11335;M;21;congruent;50;selAttGlob;['j'];Global_U_local_O.png;Vv;up_left;1;1;1;0;'j';0,497538537;0,497538537;0;61
-50;11335;M;21;congruent;-50;selAttGlob;['j'];Global_U_local_U.png;Vv;left_right;1;1;1;0;'j';0,580509365;0,580509365;0;8
50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_C_local_A.png;Cv;down_right;1;1;1;0;'f';0,573785067;0,573785067;0;81
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_C_local_E.png;Cv;up_left;1;1;1;0;'f';0,442230165;0,442230165;0;76
50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_C_local_I.png;Cv;up_right;1;1;1;0;'f';0,629807234;0,629807234;0;12
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_C_local_O.png;Cv;up_left;1;1;1;0;'f';1,003696322;1,003696322;0;94
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_C_local_U.png;Cv;left_right;1;1;1;0;'f';0,435836643;0,435836643;0;24
50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_D_local_A.png;Cv;up_right;1;1;1;0;'f';1,007942915;1,007942915;0;27
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_D_local_E.png;Cv;left_right;1;1;1;0;'f';0,438692749;0,438692749;0;89
50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_D_local_I.png;Cv;down_right;1;1;1;0;'f';0,443196893;0,443196893;0;56
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_D_local_O.png;Cv;left_right;1;1;1;0;'f';0,50542748;0,50542748;0;88
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_D_local_U.png;Cv;up_left;1;1;1;0;'f';0,621217072;0,621217072;0;11
50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_F_local_A.png;Cv;up_right;1;1;1;0;'f';0,7729792;0,7729792;0;21
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_F_local_E.png;Cv;left_right;1;1;1;0;'f';0,465888083;0,465888083;0;57
50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_F_local_I.png;Cv;down_right;1;1;1;0;'f';0,69879055;0,69879055;0;30
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_F_local_O.png;Cv;left_right;1;1;1;0;'f';0,881566525;0,881566525;0;47
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_F_local_U.png;Cv;up_left;1;1;1;0;'f';0,535576224;0,535576224;0;22
50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_H_local_A.png;Cv;down_right;1;1;1;0;'f';1,12837708;1,12837708;0;53
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_H_local_E.png;Cv;up_left;1;1;1;0;'f';0,624691308;0,624691308;0;28
50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_H_local_I.png;Cv;up_right;1;1;1;0;'f';0,762404978;0,762404978;0;51
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_H_local_O.png;Cv;up_left;1;1;1;0;'f';0,418598086;0,418598086;0;55
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_H_local_U.png;Cv;left_right;1;1;1;0;'f';0,622080863;0,622080863;0;44
50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_T_local_A.png;Cv;up_right;1;1;1;0;'f';0,563653529;0,563653529;0;49
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_T_local_E.png;Cv;left_right;1;1;1;0;'f';0,604437411;0,604437411;0;95
50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_T_local_I.png;Cv;down_right;1;1;1;0;'f';0,446831316;0,446831316;0;20
-50;11335;M;21;incongruent;-50;selAttGlob;['f'];Global_T_local_O.png;Cv;left_right;1;1;1;0;'f';1,014078498;1,014078498;0;73
-50;11335;M;21;incongruent;50;selAttGlob;['f'];Global_T_local_U.png;Cv;up_left;1;1;1;0;'f';0,478383452;0,478383452;0;39
-50;11335;M;21;incongruent;50;selAttGlob;['j'];Global_A_local_C.png;Vc;up_left;1;1;1;0;'j';0,495423019;0,495423019;0;58
50;11335;M;21;incongruent;-50;selAttGlob;['j'];Global_A_local_D.png;Vc;down_right;1;1;1;0;'j';0,437161893;0,437161893;0;96
50;11335;M;21;incongruent;50;selAttGlob;['j'];Global_A_local_F.png;Vc;up_right;1;1;1;0;'j';0,518929303;0,518929303;0;50
-50;11335;M;21;incongruent;50;selAttGlob;['j'];Global_A_local_H.png;Vc;up_left;1;1;1;0;'j';0,571193516;0,571193516;0;25
50;11335;M;21;incongruent;50;selAttGlob;['j'];Global_A_local_T.png;Vc;up_right;1;1;1;0;'j';0,463079304;0,463079304;0;65
